Date,Open,High,Low,Close,Volume,Currency
2010-03-22,4857.2,4857.5,4826.9,4830.2,830162048,AUD
2010-03-23,4839.6,4882.4,4839.2,4874.8,1067903424,AUD
2010-03-24,4885.4,4911.1,4885.4,4891.5,1069110912,AUD
2010-03-25,4883.0,4890.8,4871.9,4885.4,1068697280,AUD
2010-03-26,4878.6,4896.9,4834.8,4896.9,1219026304,AUD
2010-03-29,4902.5,4912.0,4890.4,4897.3,849406464,AUD
2010-03-30,4908.3,4924.2,4904.4,4916.8,1008067712,AUD
2010-03-31,4911.6,4928.9,4875.5,4875.5,1342274304,AUD
2010-04-01,4880.0,4907.7,4879.5,4907.7,1269741184,AUD
2010-04-06,4924.7,4956.6,4924.7,4953.7,1032177152,AUD
2010-04-07,4953.8,4971.3,4953.6,4960.9,1209659776,AUD
2010-04-08,4944.3,4944.9,4930.8,4937.9,1219322880,AUD
2010-04-09,4943.7,4958.4,4940.8,4948.1,1001937664,AUD
2010-04-12,4957.5,4986.1,4957.5,4984.3,993926144,AUD
2010-04-13,4978.6,4978.6,4944.5,4951.6,1155945344,AUD
2010-04-14,4958.3,4996.8,4957.6,4994.7,1055522432,AUD
2010-04-15,5003.3,5025.1,5000.8,5001.9,1337367296,AUD
2010-04-16,4999.0,5002.2,4973.4,4984.7,988788608,AUD
2010-04-19,4965.4,4965.4,4909.4,4915.1,889434688,AUD
2010-04-20,4914.2,4944.9,4914.2,4925.8,927516736,AUD
2010-04-21,4926.9,4970.2,4926.2,4954.3,1046599808,AUD
2010-04-22,4942.6,4942.6,4887.8,4907.4,952845632,AUD
2010-04-23,4903.8,4903.9,4875.8,4881.5,896401472,AUD
2010-04-27,4886.8,4911.9,4872.4,4880.0,1104561152,AUD
2010-04-28,4849.1,4851.2,4785.4,4822.8,1119506432,AUD
2010-04-29,4817.7,4818.7,4779.3,4785.6,1058060352,AUD
2010-04-30,4793.3,4822.7,4792.5,4807.4,1286484608,AUD
2010-05-03,4782.8,4788.8,4753.4,4785.5,1107612416,AUD
2010-05-04,4779.0,4804.5,4737.1,4737.1,1363096704,AUD
2010-05-05,4713.3,4713.3,4641.4,4674.0,1496359936,AUD
2010-05-06,4654.4,4654.4,4570.6,4573.2,1595345664,AUD
2010-05-07,4542.0,4551.0,4427.3,4480.7,1659497856,AUD
2010-05-10,4497.2,4599.8,4497.2,4599.8,1174922368,AUD
2010-05-11,4607.7,4630.7,4548.0,4548.0,1181014016,AUD
